TEXT REPORT

Test Program: FAN5069 (FC-ROOM) No Version#
Lot ID: CUR020112_R25_R1
Operator: OPERATOR
Computer: TMT-23

Date: 01/28/24 20:40:55

Serial Number: 1
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.10.03 |EA_OUT HIGH     |       3.6194| 4 |      V |        3.45 |        3.95 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5223| 4 |      V |        3.45 |        3.95 |              |
| 001.10.05 |EA_OUT LOW      |       0.0645| 4 |      V |         4.2 |         0.2 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0100| 4 |      V |      -0.005 |       0.022 |              |
| 001.11.02 |RAMP AMPLITUDE  |       1.8248| 4 |      V |        1.45 |       1.925 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1914| 4 |      V |       1.175 |       1.225 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.8876| 4 |      V |         4.5 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0510| 4 |      V |        -0.5 |         0.2 |              |
| 001.12.04 |FB RISING       |       0.8010| 4 |      V |        0.78 |       0.823 |              |
| 001.12.05 |SS LDO STARTUP  |       2.0600| 4 |      V |        1.85 |        2.45 |              |
| 001.13.01 |OVP VSEN PIN 23 |     115.8500| 4 |      % |       110.5 |         122 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 4 |      % |        65.5 |        79.5 |              |
| 001.14.01 |Ramp Voltage    |       1.8663| 4 |      V |        1.83 |        2.02 |              |
| 001.14.02 |Close Loop _N_l |       1.4784| 4 |      V |        1.46 |       1.535 |              |
| 001.14.03 |Close Loop _w_l |       1.4870| 4 |      V |        1.46 |       1.535 |              |
| 001.14.04 |Fb pin voltage  |       0.8065| 4 |      V |       0.795 |       0.815 |              |
| 001.14.05 |Rt pin voltage  |       1.7673| 4 |      V |        1.74 |        1.84 |              |
| 001.15.01 |ILIM VOLTAGE    |       5.2078| 4 |      V |         4.3 |         5.7 |              |
| 001.15.02 |ILIM_VCC_5_0V   |      10.4156| 4 |     uA |        9.15 |       10.85 |              |
| 001.15.03 |ILIM_VCC_5_6V   |      10.4294| 4 |     uA |        9.15 |          11 |              |
| 001.15.04 |ILIM_VCC_5_7V   |      10.4262| 4 |     uA |        9.15 |          11 |              |
| 001.15.05 |ILIM_VCC_5_8V   |      10.4216| 4 |     uA |        9.15 |          11 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 4 |        |         0.5 |         1.5 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 4 |        |         0.5 |         1.5 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 4 |        |         0.5 |         1.5 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.6000| 4 |      V |        5.55 |           6 |              |
| 001.15.10 |Ilim_Delta      |       0.0139| 4 |      V |       -0.12 |       0.044 |              |

Serial Number: 5
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5874| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5480| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5325| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5315| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5127| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.06 |EN_PIN_7        |      -0.5047| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4752| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.08 |SS_PIN_4        |      -0.5824| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5873| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.10 |FB_PIN_6        |      -0.5884| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7254| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5895| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.13 |GLDO_PIN_16     |      -0.5850| 1 |      v |        -0.9 |       -0.35 |              |
| 001.02.01 |IVCC NORMAL     |       7.4021| 1 |     mA |         1.1 |          14 |       NORMAL |
| 001.02.02 |IEN NORMAL      |      -0.0018| 1 |     uA |          -4 |           4 |       NORMAL |
| 001.02.03 |IFB NORMAL      |      -0.2909| 1 |     uA |        -0.9 |         0.9 |       NORMAL |
| 001.02.04 |VCC_5_6 SHUNT   |       5.6755| 1 |      V |         5.5 |        5.85 |        SHUNT |
| 001.02.05 |VCC_5_9 SHUNT   |       5.7183| 1 |      V |         5.5 |        5.87 |        SHUNT |
| 001.02.06 |VCC QUIESENT    |       6.2535| 1 |     mA |        1.01 |           9 |     QUIESENT |
| 001.03.01 |IVCC DISABLE    |     153.5403| 1 |     uA |        50.1 |         350 |      DISABLE |
| 001.03.02 |IEN DISABLE     |     -55.3470| 1 |     uA |         -78 |         -40 |      DISABLE |
| 001.03.03 |IFB DISABLE     |      -0.0110| 1 |     uA |          -1 |           1 |      DISABLE |
| 001.04.01 |EN Rising       |       1.3000| 1 |      V |         1.1 |         1.6 |    THRESHOLD |
| 001.04.02 |EN Falling      |       1.0350| 1 |      V |        0.92 |         1.4 |    THRESHOLD |
| 001.04.03 |EN Hyst         |       0.2650| 1 |      V |           0 |           0 |    THRESHOLD |
| 001.05.01 |VCC_UVLO RISING |       4.2600| 1 |      V |        4.02 |        4.48 |         UVLO |
| 001.05.02 |VCC_UVLO FALLIN |       3.7500| 1 |      V |        3.62 |        4.02 |         UVLO |
| 001.05.03 |VCC_UVLO HYSTER |       0.5100| 1 |      V |         0.4 |        0.66 |         UVLO |
| 001.06.01 |Iss@ SS= 0      |     -10.3803| 1 |     uA |       -11.8 |        -8.2 |              |
| 001.06.02 |Iss @ SS=4.5    |      -9.4659| 1 |     uA |       -12.8 |        -7.2 |              |
| 001.06.03 |SS Threshold    |       1.2100| 1 |      V |        1.12 |        1.38 |              |
| 001.07.01 |OPEN FREQ HD    |     Disp Err| F |    KHZ |         243 |         357 |              |
| 001.07.02 |OPEN FREQ LD    |     336.9732| 4 |    KHZ |         243 |         357 |              |
| 001.07.03 |RISE TIME HD    |       0.0000| F |     nS |          10 |          75 |              |
| 001.07.04 |FALL TIME HD    |       0.0000| F |     nS |          10 |          75 |              |
| 001.07.05 |RISE TIME LD    |      22.7088| 4 |     nS |          10 |          75 |              |
| 001.07.06 |FALL TIME LD    |      27.2864| 4 |     nS |          10 |          75 |              |
| 001.07.07 |DEAD T HD TO LD |     Disp Err| F |     nS |          10 |          90 |              |
| 001.07.08 |DEAD T LD TO HD |     Disp Err| F |     nS |          10 |          90 |              |
| 001.07.09 |OPEN FREQ LD    |     215.4141| 4 |    KHZ |         155 |         245 |              |
| 001.07.10 |OPEN FREQ HD    |     Disp Err| F |    KHZ |         155 |         245 |              |
| 001.08.01 |Pwm DCycle High |      -1.#IND| F |      % |          47 |          92 |  COMP LINEAR |
| 001.08.02 |Pwm DCycle Low  |      -1.#IND| F |      % |          23 |          62 |  COMP LINEAR |
| 001.09.01 |ILIM VOLTAGE    |       4.9977| 4 |      V |         4.3 |         5.7 |              |
| 001.09.02 |ILIM CURRENT    |       9.9954| 4 |     uA |        9.15 |       10.85 |              |
| 001.10.01 |EA SOURCE       |   -2561.0266| 4 |     uA |       -4500 |       -1000 |              |
| 001.10.02 |EA I SINK       |   10489.5615| 4 |     uA |        5000 |    1.5e+004 |              |
| 001.10.03 |EA_OUT HIGH     |       3.6158| 4 |      V |        3.45 |        3.95 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5217| 4 |      V |        3.45 |        3.95 |              |
| 001.10.05 |EA_OUT LOW      |       0.0657| 4 |      V |         4.2 |         0.2 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0140| 4 |      V |      -0.005 |       0.022 |              |
| 001.11.02 |RAMP AMPLITUDE  |       3.1563| F |      V |        1.45 |       1.925 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1975| 4 |      V |       1.175 |       1.225 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.9290| 4 |      V |         4.5 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0466| 4 |      V |        -0.5 |         0.2 |              |
| 001.12.04 |FB RISING       |       0.8070| 4 |      V |        0.78 |       0.823 |              |
| 001.12.05 |SS LDO STARTUP  |       2.1000| 4 |      V |        1.85 |        2.45 |              |
| 001.13.01 |OVP VSEN PIN 23 |     111.4750| 4 |      % |       110.5 |         122 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 4 |      % |        65.5 |        79.5 |              |
| 001.14.01 |Ramp Voltage    |       1.8899| 4 |      V |        1.83 |        2.02 |              |
| 001.14.02 |Close Loop _N_l |       0.0150| F |      V |        1.46 |       1.535 |              |
| 001.14.03 |Close Loop _w_l |       0.0003| F |      V |        1.46 |       1.535 |              |
| 001.14.04 |Fb pin voltage  |       0.0081| F |      V |       0.795 |       0.815 |              |
| 001.14.05 |Rt pin voltage  |       1.7987| 4 |      V |        1.74 |        1.84 |              |
| 001.15.01 |ILIM VOLTAGE    |       5.1095| 4 |      V |         4.3 |         5.7 |              |
| 001.15.02 |ILIM_VCC_5_0V   |      10.2190| 4 |     uA |        9.15 |       10.85 |              |
| 001.15.03 |ILIM_VCC_5_6V   |      10.2324| 4 |     uA |        9.15 |          11 |              |
| 001.15.04 |ILIM_VCC_5_7V   |      10.2223| 4 |     uA |        9.15 |          11 |              |
| 001.15.05 |ILIM_VCC_5_8V   |      10.2262| 4 |     uA |        9.15 |          11 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 4 |        |         0.5 |         1.5 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 4 |        |         0.5 |         1.5 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 4 |        |         0.5 |         1.5 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.7000| 4 |      V |        5.55 |           6 |              |
| 001.15.10 |Ilim_Delta      |       0.0182| 4 |      V |       -0.12 |       0.044 |              |

Serial Number: 6
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5901| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5488| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5388| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5347| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5139| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.06 |EN_PIN_7        |      -0.5084| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4752| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.08 |SS_PIN_4        |      -0.5900| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5911| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.10 |FB_PIN_6        |      -0.5929| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7245| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5924| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.13 |GLDO_PIN_16     |      -0.5878| 1 |      v |        -0.9 |       -0.35 |              |
| 001.02.01 |IVCC NORMAL     |       7.3212| 1 |     mA |         1.1 |          14 |       NORMAL |
| 001.02.02 |IEN NORMAL      |      -0.0002| 1 |     uA |          -4 |           4 |       NORMAL |
| 001.02.03 |IFB NORMAL      |      -0.2383| 1 |     uA |        -0.9 |         0.9 |       NORMAL |
| 001.02.04 |VCC_5_6 SHUNT   |       5.6802| 1 |      V |         5.5 |        5.85 |        SHUNT |
| 001.02.05 |VCC_5_9 SHUNT   |       5.7681| 1 |      V |         5.5 |        5.87 |        SHUNT |
| 001.02.06 |VCC QUIESENT    |       6.7713| 1 |     mA |        1.01 |           9 |     QUIESENT |
| 001.03.01 |IVCC DISABLE    |     163.7286| 1 |     uA |        50.1 |         350 |      DISABLE |
| 001.03.02 |IEN DISABLE     |     -57.6573| 1 |     uA |         -78 |         -40 |      DISABLE |
| 001.03.03 |IFB DISABLE     |      -0.0406| 1 |     uA |          -1 |           1 |      DISABLE |
| 001.04.01 |EN Rising       |       1.2450| 1 |      V |         1.1 |         1.6 |    THRESHOLD |
| 001.04.02 |EN Falling      |       1.0600| 1 |      V |        0.92 |         1.4 |    THRESHOLD |
| 001.04.03 |EN Hyst         |       0.1850| 1 |      V |           0 |           0 |    THRESHOLD |
| 001.05.01 |VCC_UVLO RISING |       4.1100| 1 |      V |        4.02 |        4.48 |         UVLO |
| 001.05.02 |VCC_UVLO FALLIN |       3.6200| F |      V |        3.62 |        4.02 |         UVLO |
| 001.05.03 |VCC_UVLO HYSTER |       0.4900| 4 |      V |         0.4 |        0.66 |         UVLO |
| 001.06.01 |Iss@ SS= 0      |      -9.8182| 4 |     uA |       -11.8 |        -8.2 |              |
| 001.06.02 |Iss @ SS=4.5    |      -8.9355| 4 |     uA |       -12.8 |        -7.2 |              |
| 001.06.03 |SS Threshold    |       1.2050| 4 |      V |        1.12 |        1.38 |              |
| 001.07.01 |OPEN FREQ HD    |     303.6912| 4 |    KHZ |         243 |         357 |              |
| 001.07.02 |OPEN FREQ LD    |     302.8864| 4 |    KHZ |         243 |         357 |              |
| 001.07.03 |RISE TIME HD    |      37.4635| 4 |     nS |          10 |          75 |              |
| 001.07.04 |FALL TIME HD    |      27.9722| 4 |     nS |          10 |          75 |              |
| 001.07.05 |RISE TIME LD    |      24.2385| 4 |     nS |          10 |          75 |              |
| 001.07.06 |FALL TIME LD    |      27.7199| 4 |     nS |          10 |          75 |              |
| 001.07.07 |DEAD T HD TO LD |      22.2285| 4 |     nS |          10 |          90 |              |
| 001.07.08 |DEAD T LD TO HD |      42.6360| 4 |     nS |          10 |          90 |              |
| 001.07.09 |OPEN FREQ LD    |     192.4957| 4 |    KHZ |         155 |         245 |              |
| 001.07.10 |OPEN FREQ HD    |     192.7025| 4 |    KHZ |         155 |         245 |              |
| 001.08.01 |Pwm DCycle High |      72.9564| 4 |      % |          47 |          92 |  COMP LINEAR |
| 001.08.02 |Pwm DCycle Low  |      37.5867| 4 |      % |          23 |          62 |  COMP LINEAR |
| 001.09.01 |ILIM VOLTAGE    |       4.8334| 4 |      V |         4.3 |         5.7 |              |
| 001.09.02 |ILIM CURRENT    |       9.6668| 4 |     uA |        9.15 |       10.85 |              |
| 001.10.01 |EA SOURCE       |   -2561.0840| 4 |     uA |       -4500 |       -1000 |              |
| 001.10.02 |EA I SINK       |    9196.7041| 4 |     uA |        5000 |    1.5e+004 |              |
| 001.10.03 |EA_OUT HIGH     |       3.6204| 4 |      V |        3.45 |        3.95 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5206| 4 |      V |        3.45 |        3.95 |              |
| 001.10.05 |EA_OUT LOW      |       0.0632| 4 |      V |         4.2 |         0.2 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0100| 4 |      V |      -0.005 |       0.022 |              |
| 001.11.02 |RAMP AMPLITUDE  |       1.8372| 4 |      V |        1.45 |       1.925 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1986| 4 |      V |       1.175 |       1.225 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.9175| 4 |      V |         4.5 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0402| 4 |      V |        -0.5 |         0.2 |              |
| 001.12.04 |FB RISING       |       0.8070| 4 |      V |        0.78 |       0.823 |              |
| 001.12.05 |SS LDO STARTUP  |       2.2200| 4 |      V |        1.85 |        2.45 |              |
| 001.13.01 |OVP VSEN PIN 23 |     112.7250| 4 |      % |       110.5 |         122 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 4 |      % |        65.5 |        79.5 |              |
| 001.14.01 |Ramp Voltage    |       1.8797| 4 |      V |        1.83 |        2.02 |              |
| 001.14.02 |Close Loop _N_l |       1.4828| 4 |      V |        1.46 |       1.535 |              |
| 001.14.03 |Close Loop _w_l |       1.4925| 4 |      V |        1.46 |       1.535 |              |
| 001.14.04 |Fb pin voltage  |       0.8089| 4 |      V |       0.795 |       0.815 |              |
| 001.14.05 |Rt pin voltage  |       1.7783| 4 |      V |        1.74 |        1.84 |              |
| 001.15.01 |ILIM VOLTAGE    |       4.9179| 4 |      V |         4.3 |         5.7 |              |
| 001.15.02 |ILIM_VCC_5_0V   |       9.8358| 4 |     uA |        9.15 |       10.85 |              |
| 001.15.03 |ILIM_VCC_5_6V   |       9.8404| 4 |     uA |        9.15 |          11 |              |
| 001.15.04 |ILIM_VCC_5_7V   |       9.8381| 4 |     uA |        9.15 |          11 |              |
| 001.15.05 |ILIM_VCC_5_8V   |       9.8319| 4 |     uA |        9.15 |          11 |              |
